0.08115895173253307, -3.5860655737699574
2.5869911122944482, 2.0491803278699763
2.9891566188683076, 2.049180327869408
3.329577295145361, 24.59016393442667
3.63912555627401, 58.40163934426238
3.8867705044818885, 86.57786885245832
4.134415452689766, 114.7540983606562
4.351124592699657, 142.93032786885198
4.59880123743233, 176.74180327868856
4.815542073967011, 210.55327868852476
5.0323146070264855, 250
5.806438832046455, 379.6106557377053
6.363949006630913, 497.9508196721314
6.859555868294601, 610.6557377049182
7.355257819532667, 740.2663934426232
7.820119052147122, 886.782786885246
8.161046872820865, 999.4877049180326
8.533005591266974, 1129.0983606557381
8.873996804990302, 1253.0737704918033
9.215019715238423, 1382.6844262295083
9.555979232436957, 1501.0245901639346
9.896970446160282, 1625
10.20702585168562, 1748.9754098360656
10.51711295373575, 1878.5860655737706
10.858072470934289, 1996.926229508197
11.137255461311224, 2132.172131147541
11.44727917031177, 2250.5122950819677
11.757302879312313, 2368.852459016394
12.09832578956043, 2498.463114754098
12.501125226630151, 2611.1680327868858
12.996858874393013, 2746.4139344262294
13.3375648193932, 2819.672131147541
13.771109885512155, 2898.5655737704915
14.142624852611158, 2949.282786885246
14.514044730135785, 2983.0942622950824
15.00911275087799, 3000
25.032282910501692, 2994.36475409836
